valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,prix_mcarre
308000.0,31240,L'Union,Maison,80.0,5.0,sols,322.0,3850.0
368000.0,31240,L'Union,Maison,120.0,5.0,sols,539.0,3066.6666666666665
377000.0,31240,L'Union,Maison,120.0,5.0,sols,525.0,3141.6666666666665
216200.0,31240,L'Union,Maison,85.0,4.0,sols,525.0,2543.529411764706
364500.0,31240,L'Union,Maison,134.0,5.0,sols,456.0,2720.1492537313434
436000.0,31240,L'Union,Maison,102.0,4.0,sols,682.0,4274.509803921569
315000.0,31240,L'Union,Maison,141.0,6.0,sols,565.0,2234.0425531914893
265000.0,31240,L'Union,Maison,111.0,5.0,sols,437.0,2387.387387387387
336200.0,31240,L'Union,Maison,85.0,5.0,sols,457.0,3955.294117647059
387000.0,31240,L'Union,Maison,117.0,7.0,sols,385.0,3307.6923076923076
221000.0,31240,L'Union,Maison,85.0,4.0,sols,437.0,2600.0
510300.0,31240,L'Union,Maison,138.0,6.0,sols,605.0,3697.8260869565215
419000.0,31240,L'Union,Maison,160.0,5.0,sols,865.0,2618.75
241000.0,31240,L'Union,Maison,65.0,4.0,sols,315.0,3707.6923076923076
360000.0,31320,Aureville,Maison,130.0,6.0,sols,726.0,2769.230769230769
318200.0,31320,Aureville,Maison,127.0,5.0,sols,950.0,2505.511811023622
400000.0,31320,Aureville,Maison,120.0,5.0,,0.0,3333.3333333333335
280000.0,31320,Aureville,Maison,120.0,5.0,,0.0,2333.3333333333335
240000.0,31320,Aureville,Maison,79.0,2.0,sols,1980.0,3037.974683544304
300000.0,31880,La Salvetat-Saint-Gilles,Maison,86.0,4.0,terrains a bâtir,600.0,3488.3720930232557
320000.0,31880,La Salvetat-Saint-Gilles,Maison,99.0,3.0,sols,1784.0,3232.3232323232323
319600.0,31880,La Salvetat-Saint-Gilles,Maison,128.0,4.0,sols,517.0,2496.875
331100.0,31880,La Salvetat-Saint-Gilles,Maison,112.0,6.0,sols,518.0,2956.25
175000.0,31880,La Salvetat-Saint-Gilles,Maison,108.0,6.0,sols,537.0,1620.3703703703704
393200.0,31880,La Salvetat-Saint-Gilles,Maison,135.0,6.0,sols,591.0,2912.5925925925926
266950.0,31880,La Salvetat-Saint-Gilles,Maison,85.0,4.0,,0.0,3140.5882352941176
364100.0,31880,La Salvetat-Saint-Gilles,Maison,85.0,4.0,sols,1477.0,4283.529411764706
340000.0,31880,La Salvetat-Saint-Gilles,Maison,92.0,4.0,sols,1263.0,3695.6521739130435
318610.0,31880,La Salvetat-Saint-Gilles,Maison,130.0,6.0,sols,814.0,2450.846153846154
414970.0,31880,La Salvetat-Saint-Gilles,Maison,121.0,5.0,sols,1006.0,3429.504132231405
270000.0,31880,La Salvetat-Saint-Gilles,Maison,89.0,4.0,sols,610.0,3033.7078651685392
394200.0,31880,La Salvetat-Saint-Gilles,Maison,133.0,5.0,sols,522.0,2963.90977443609
270300.0,31880,La Salvetat-Saint-Gilles,Maison,90.0,4.0,sols,502.0,3003.3333333333335
377000.0,31880,La Salvetat-Saint-Gilles,Maison,133.0,5.0,sols,1556.0,2834.5864661654136
330000.0,31880,La Salvetat-Saint-Gilles,Maison,85.0,4.0,sols,971.0,3882.3529411764707
374836.0,31880,La Salvetat-Saint-Gilles,Maison,85.0,4.0,sols,500.0,4409.835294117647
397000.0,31880,La Salvetat-Saint-Gilles,Maison,155.0,5.0,sols,753.0,2561.2903225806454
565670.0,31880,La Salvetat-Saint-Gilles,Maison,178.0,6.0,sols,733.0,3177.921348314607
276000.0,31880,La Salvetat-Saint-Gilles,Maison,88.0,4.0,sols,590.0,3136.3636363636365
257400.0,31880,La Salvetat-Saint-Gilles,Maison,88.0,4.0,sols,621.0,2925.0
347900.0,31880,La Salvetat-Saint-Gilles,Maison,101.0,5.0,sols,587.0,3444.5544554455446
582000.0,31880,La Salvetat-Saint-Gilles,Maison,175.0,4.0,sols,581.0,3325.714285714286
275000.0,31880,La Salvetat-Saint-Gilles,Maison,86.0,4.0,,0.0,3197.6744186046512
265000.0,31880,La Salvetat-Saint-Gilles,Maison,96.0,5.0,sols,756.0,2760.4166666666665
242300.0,31880,La Salvetat-Saint-Gilles,Maison,82.0,4.0,sols,280.0,2954.878048780488
360000.0,31880,La Salvetat-Saint-Gilles,Maison,102.0,5.0,sols,592.0,3529.4117647058824
229100.0,31880,La Salvetat-Saint-Gilles,Maison,83.0,4.0,sols,280.0,2760.240963855422
338500.0,31880,La Salvetat-Saint-Gilles,Maison,122.0,5.0,sols,915.0,2774.590163934426
170000.0,31880,La Salvetat-Saint-Gilles,Maison,96.0,3.0,sols,1310.0,1770.8333333333333
277800.0,31880,La Salvetat-Saint-Gilles,Maison,81.0,4.0,,0.0,3429.6296296296296
261900.0,31880,La Salvetat-Saint-Gilles,Maison,80.0,4.0,sols,199.0,3273.75
229700.0,31880,La Salvetat-Saint-Gilles,Maison,78.0,4.0,sols,217.0,2944.871794871795
369134.0,31880,La Salvetat-Saint-Gilles,Maison,90.0,4.0,sols,626.0,4101.488888888889
318600.0,31880,La Salvetat-Saint-Gilles,Maison,111.0,2.0,sols,630.0,2870.2702702702704
276550.0,31880,La Salvetat-Saint-Gilles,Maison,86.0,4.0,sols,302.0,3215.6976744186045
303350.0,31880,La Salvetat-Saint-Gilles,Maison,71.0,4.0,sols,1203.0,4272.5352112676055
405700.0,31880,La Salvetat-Saint-Gilles,Maison,119.0,4.0,sols,631.0,3409.2436974789916
226000.0,31880,La Salvetat-Saint-Gilles,Maison,77.0,4.0,sols,502.0,2935.064935064935
397000.0,31880,La Salvetat-Saint-Gilles,Maison,123.0,6.0,sols,700.0,3227.642276422764
190001.0,31880,La Salvetat-Saint-Gilles,Maison,101.0,3.0,sols,491.0,1881.1980198019803
169000.0,31880,La Salvetat-Saint-Gilles,Maison,151.0,6.0,sols,1422.0,1119.205298013245
259000.0,31880,La Salvetat-Saint-Gilles,Maison,109.0,6.0,sols,1596.0,2376.146788990826
427750.0,31880,La Salvetat-Saint-Gilles,Maison,99.0,5.0,sols,1091.0,4320.707070707071
356700.0,31880,La Salvetat-Saint-Gilles,Maison,91.0,3.0,sols,1308.0,3919.78021978022
474000.0,31880,La Salvetat-Saint-Gilles,Maison,170.0,5.0,sols,1041.0,2788.235294117647
303516.0,31880,La Salvetat-Saint-Gilles,Maison,88.0,4.0,sols,504.0,3449.0454545454545
245470.0,31880,La Salvetat-Saint-Gilles,Maison,85.0,4.0,,0.0,2887.8823529411766
427500.0,31880,La Salvetat-Saint-Gilles,Maison,145.0,5.0,sols,1017.0,2948.2758620689656
220000.0,31880,La Salvetat-Saint-Gilles,Maison,89.0,5.0,sols,68.0,2471.9101123595506
366300.0,31880,La Salvetat-Saint-Gilles,Maison,110.0,5.0,sols,506.0,3330.0
314700.0,31880,La Salvetat-Saint-Gilles,Maison,104.0,5.0,sols,370.0,3025.9615384615386
203987.0,31880,La Salvetat-Saint-Gilles,Maison,66.0,3.0,,0.0,3090.712121212121
367540.0,31880,La Salvetat-Saint-Gilles,Maison,98.0,5.0,sols,1824.0,3750.408163265306
270000.0,31880,La Salvetat-Saint-Gilles,Maison,87.0,4.0,sols,302.0,3103.448275862069
339741.0,31390,Bois-de-la-Pierre,Maison,100.0,3.0,sols,4472.0,3397.41
241000.0,31330,Grenade,Maison,60.0,4.0,sols,272.0,4016.6666666666665
234850.0,31330,Grenade,Maison,102.0,5.0,sols,655.0,2302.450980392157
135000.0,31330,Grenade,Maison,62.0,3.0,sols,173.0,2177.4193548387098
257250.0,31330,Grenade,Maison,92.0,5.0,sols,1000.0,2796.195652173913
437600.0,31330,Grenade,Maison,91.0,4.0,terres,1311.0,4808.791208791209
370000.0,31330,Grenade,Maison,110.0,4.0,sols,243.0,3363.6363636363635
285000.0,31330,Grenade,Maison,63.0,4.0,sols,366.0,4523.809523809524
411300.0,31330,Grenade,Maison,137.0,4.0,sols,343.0,3002.189781021898
190000.0,31330,Grenade,Maison,75.0,4.0,sols,179.0,2533.3333333333335
210000.0,31330,Grenade,Maison,80.0,4.0,sols,308.0,2625.0
245000.0,31330,Grenade,Maison,90.0,4.0,sols,491.0,2722.222222222222
340000.0,31330,Grenade,Maison,80.0,4.0,sols,510.0,4250.0
215950.0,31330,Grenade,Maison,133.0,2.0,sols,1000.0,1623.6842105263158
279200.0,31330,Grenade,Maison,87.0,4.0,terrains d'agrément,22.0,3209.1954022988507
401600.0,31330,Grenade,Maison,100.0,5.0,sols,171.0,4016.0
240000.0,31330,Grenade,Maison,87.0,4.0,sols,480.0,2758.6206896551726
170000.0,31330,Grenade,Maison,80.0,4.0,,0.0,2125.0
250000.0,31330,Grenade,Maison,80.0,3.0,sols,78.0,3125.0
237000.0,31330,Grenade,Maison,100.0,4.0,sols,102.0,2370.0
286500.0,31330,Grenade,Maison,82.0,4.0,sols,268.0,3493.9024390243903
239650.0,31330,Grenade,Maison,89.0,4.0,sols,197.0,2692.696629213483
274550.0,31330,Grenade,Maison,85.0,3.0,sols,1432.0,3230.0
400000.0,31330,Grenade,Maison,110.0,2.0,sols,416.0,3636.3636363636365
147000.0,31330,Grenade,Maison,67.0,3.0,sols,126.0,2194.0298507462685
400000.0,31330,Grenade,Maison,163.0,6.0,sols,496.0,2453.98773006135
161050.0,31330,Grenade,Maison,54.0,3.0,sols,873.0,2982.4074074074074
349200.0,31330,Grenade,Maison,102.0,5.0,sols,640.0,3423.529411764706
374250.0,31330,Grenade,Maison,160.0,4.0,sols,829.0,2339.0625
202750.0,31330,Grenade,Maison,103.0,3.0,sols,95.0,1968.4466019417475
235000.0,31330,Grenade,Maison,91.0,4.0,,0.0,2582.4175824175823
361400.0,31330,Grenade,Maison,109.0,6.0,sols,1063.0,3315.5963302752293
210100.0,31330,Grenade,Maison,60.0,4.0,sols,263.0,3501.6666666666665
276400.0,31330,Grenade,Maison,84.0,5.0,sols,500.0,3290.4761904761904
369500.0,31330,Grenade,Maison,155.0,5.0,sols,850.0,2383.8709677419356
206750.0,31330,Grenade,Maison,65.0,3.0,sols,319.0,3180.769230769231
203000.0,31330,Grenade,Maison,90.0,3.0,sols,133.0,2255.5555555555557
199000.0,31330,Grenade,Maison,66.0,3.0,sols,229.0,3015.151515151515
127500.0,31330,Grenade,Maison,167.0,4.0,sols,60.0,763.4730538922156
210600.0,31330,Grenade,Maison,70.0,4.0,sols,267.0,3008.5714285714284
225000.0,31330,Grenade,Maison,150.0,6.0,sols,758.0,1500.0
227500.0,31330,Grenade,Maison,104.0,3.0,sols,148.0,2187.5
233950.0,31330,Grenade,Maison,89.0,5.0,sols,600.0,2628.6516853932585
389000.0,31330,Grenade,Maison,112.0,4.0,sols,241.0,3473.214285714286
300125.0,31330,Grenade,Maison,102.0,4.0,sols,400.0,2942.401960784314
280000.0,31330,Grenade,Maison,135.0,6.0,sols,1000.0,2074.074074074074
287100.0,31330,Grenade,Maison,126.0,2.0,sols,537.0,2278.5714285714284
106800.0,31330,Grenade,Maison,40.0,1.0,sols,126.0,2670.0
328550.0,31330,Grenade,Maison,142.0,5.0,terrains d'agrément,1762.0,2313.7323943661972
357380.0,31330,Grenade,Maison,117.0,5.0,sols,602.0,3054.5299145299145
90000.0,31330,Grenade,Maison,98.0,4.0,sols,143.0,918.3673469387755
359650.0,31330,Grenade,Maison,115.0,5.0,sols,355.0,3127.391304347826
297440.0,31330,Grenade,Maison,86.0,5.0,sols,500.0,3458.6046511627906
220000.0,31330,Grenade,Maison,150.0,4.0,sols,45.0,1466.6666666666667
232600.0,31330,Grenade,Maison,85.0,4.0,sols,261.0,2736.470588235294
381900.0,31330,Grenade,Maison,138.0,5.0,sols,1075.0,2767.391304347826
325000.0,31330,Grenade,Maison,127.0,4.0,sols,835.0,2559.0551181102364
150000.0,31330,Grenade,Maison,168.0,6.0,sols,573.0,892.8571428571429
408500.0,31330,Grenade,Maison,132.0,4.0,sols,602.0,3094.6969696969695
315000.0,31330,Grenade,Maison,117.0,4.0,terrains d'agrément,1502.0,2692.3076923076924
199500.0,31330,Grenade,Maison,201.0,7.0,sols,76.0,992.5373134328358
210200.0,31330,Grenade,Maison,85.0,4.0,,0.0,2472.9411764705883
264400.0,31330,Grenade,Maison,91.0,4.0,sols,251.0,2905.4945054945056
173500.0,31330,Grenade,Maison,67.0,4.0,sols,908.0,2589.5522388059703
240025.0,31330,Grenade,Maison,85.0,3.0,sols,208.0,2823.823529411765
351000.0,31330,Grenade,Maison,130.0,5.0,sols,122.0,2700.0
169580.0,31330,Grenade,Maison,80.0,4.0,sols,54.0,2119.75
178300.0,31330,Grenade,Maison,84.0,5.0,sols,612.0,2122.6190476190477
249000.0,31330,Grenade,Maison,98.0,4.0,sols,900.0,2540.816326530612
234000.0,31330,Grenade,Maison,111.0,4.0,sols,1013.0,2108.108108108108
403750.0,31330,Grenade,Maison,129.0,5.0,sols,942.0,3129.84496124031
118000.0,31330,Grenade,Maison,98.0,4.0,sols,143.0,1204.0816326530612
200000.0,31330,Grenade,Maison,65.0,4.0,sols,500.0,3076.923076923077
220000.0,31330,Grenade,Maison,103.0,4.0,sols,411.0,2135.9223300970875
190900.0,31330,Grenade,Maison,80.0,4.0,,0.0,2386.25
28900.0,31330,Grenade,Maison,63.0,3.0,sols,1317.0,458.73015873015873
140000.0,31330,Grenade,Maison,130.0,4.0,sols,95.0,1076.923076923077
373600.0,31620,Labastide-Saint-Sernin,Maison,100.0,4.0,terrains d'agrément,200.0,3736.0
310000.0,31620,Labastide-Saint-Sernin,Maison,105.0,4.0,sols,1163.0,2952.3809523809523
236300.0,31620,Labastide-Saint-Sernin,Maison,71.0,3.0,sols,528.0,3328.169014084507
185950.0,31620,Labastide-Saint-Sernin,Maison,108.0,4.0,sols,986.0,1721.7592592592594
334500.0,31620,Labastide-Saint-Sernin,Maison,108.0,4.0,sols,479.0,3097.222222222222
300000.0,31620,Labastide-Saint-Sernin,Maison,97.0,4.0,sols,927.0,3092.783505154639
418500.0,31620,Labastide-Saint-Sernin,Maison,128.0,5.0,sols,450.0,3269.53125
280000.0,31620,Labastide-Saint-Sernin,Maison,94.0,4.0,sols,662.0,2978.723404255319
220000.0,31620,Labastide-Saint-Sernin,Maison,94.0,4.0,,0.0,2340.425531914894
459777.0,31620,Labastide-Saint-Sernin,Maison,133.0,5.0,sols,1000.0,3456.96992481203
396625.0,31620,Labastide-Saint-Sernin,Maison,118.0,4.0,sols,1017.0,3361.228813559322
363500.0,31620,Labastide-Saint-Sernin,Maison,119.0,7.0,sols,851.0,3054.621848739496
435500.0,31620,Labastide-Saint-Sernin,Maison,140.0,5.0,sols,638.0,3110.714285714286
291650.0,31620,Labastide-Saint-Sernin,Maison,113.0,5.0,sols,455.0,2580.973451327434
80000.0,31600,Seysses,Maison,58.0,3.0,sols,335.0,1379.3103448275863
451000.0,31600,Seysses,Maison,135.0,6.0,terrains d'agrément,1160.0,3340.740740740741
188000.0,31600,Seysses,Maison,85.0,4.0,sols,80.0,2211.764705882353
188000.0,31600,Seysses,Maison,86.0,4.0,sols,82.0,2186.046511627907
258050.0,31600,Seysses,Maison,126.0,4.0,terrains d'agrément,814.0,2048.0158730158732
195000.0,31600,Seysses,Maison,85.0,4.0,terrains a bâtir,201.0,2294.1176470588234
376000.0,31600,Seysses,Maison,94.0,4.0,sols,1085.0,4000.0
373000.0,31600,Seysses,Maison,123.0,5.0,sols,1170.0,3032.520325203252
165000.0,31600,Seysses,Maison,63.0,3.0,sols,122.0,2619.0476190476193
264300.0,31600,Seysses,Maison,171.0,5.0,sols,143.0,1545.6140350877192
115000.0,31600,Seysses,Maison,45.0,2.0,sols,106.0,2555.5555555555557
354075.0,31600,Seysses,Maison,115.0,4.0,sols,1028.0,3078.913043478261
205000.0,31600,Seysses,Maison,90.0,4.0,,0.0,2277.777777777778
408890.0,31600,Seysses,Maison,139.0,5.0,terrains d'agrément,1053.0,2941.654676258993
340000.0,31600,Seysses,Maison,110.0,4.0,terrains d'agrément,286.0,3090.909090909091
301000.0,31600,Seysses,Maison,109.0,5.0,sols,831.0,2761.467889908257
210000.0,31600,Seysses,Maison,84.0,4.0,sols,675.0,2500.0
95000.0,31600,Seysses,Maison,72.0,2.0,sols,54.0,1319.4444444444443
276950.0,31600,Seysses,Maison,142.0,6.0,terrains d'agrément,700.0,1950.3521126760563
353435.0,31600,Seysses,Maison,117.0,5.0,sols,972.0,3020.811965811966
427600.0,31600,Seysses,Maison,158.0,5.0,sols,800.0,2706.3291139240505
211850.0,31600,Seysses,Maison,71.0,3.0,sols,449.0,2983.8028169014083
315780.0,31600,Seysses,Maison,93.0,4.0,sols,612.0,3395.483870967742
120000.0,31600,Seysses,Maison,91.0,5.0,,0.0,1318.6813186813188
382500.0,31600,Seysses,Maison,110.0,5.0,sols,1043.0,3477.2727272727275
336000.0,31600,Seysses,Maison,140.0,3.0,sols,275.0,2400.0
201465.0,31600,Seysses,Maison,85.0,4.0,terrains a bâtir,302.0,2370.176470588235
288652.0,31600,Seysses,Maison,87.0,4.0,sols,854.0,3317.8390804597702
345800.0,31600,Seysses,Maison,123.0,5.0,sols,781.0,2811.3821138211383
272500.0,31600,Seysses,Maison,104.0,4.0,sols,386.0,2620.1923076923076
100000.0,31600,Seysses,Maison,42.0,2.0,sols,56.0,2380.9523809523807
240000.0,31600,Seysses,Maison,97.0,4.0,sols,1096.0,2474.226804123711
298000.0,31600,Seysses,Maison,110.0,5.0,sols,262.0,2709.090909090909
195030.0,31600,Seysses,Maison,85.0,4.0,sols,157.0,2294.470588235294
50000.0,31600,Seysses,Maison,76.0,3.0,sols,54.0,657.8947368421053
181000.0,31600,Seysses,Maison,63.0,3.0,sols,138.0,2873.0158730158732
240000.0,31600,Seysses,Maison,95.0,5.0,sols,660.0,2526.315789473684
600000.0,31600,Seysses,Maison,215.0,7.0,sols,960.0,2790.6976744186045
188000.0,31600,Seysses,Maison,118.0,4.0,sols,790.0,1593.2203389830509
244250.0,31600,Seysses,Maison,85.0,4.0,sols,207.0,2873.529411764706
145000.0,31600,Seysses,Maison,147.0,6.0,sols,1500.0,986.3945578231293
244000.0,31600,Seysses,Maison,91.0,5.0,sols,508.0,2681.3186813186812
130000.0,31600,Seysses,Maison,89.0,4.0,sols,597.0,1460.6741573033707
233000.0,31600,Seysses,Maison,183.0,8.0,sols,568.0,1273.224043715847
307500.0,31600,Seysses,Maison,90.0,4.0,sols,401.0,3416.6666666666665
399250.0,31600,Seysses,Maison,132.0,4.0,sols,803.0,3024.621212121212
221000.0,31600,Seysses,Maison,100.0,4.0,sols,459.0,2210.0
370000.0,31600,Seysses,Maison,125.0,5.0,sols,549.0,2960.0
208400.0,31600,Seysses,Maison,67.0,3.0,sols,86.0,3110.4477611940297
182700.0,31600,Seysses,Maison,54.0,2.0,sols,644.0,3383.3333333333335
379000.0,31600,Seysses,Maison,210.0,8.0,sols,1391.0,1804.7619047619048
242500.0,31600,Seysses,Maison,89.0,4.0,sols,575.0,2724.7191011235955
245000.0,31600,Seysses,Maison,93.0,3.0,sols,240.0,2634.4086021505377
224100.0,31600,Seysses,Maison,81.0,4.0,sols,295.0,2766.6666666666665
73000.0,31600,Seysses,Maison,26.0,2.0,sols,26.0,2807.6923076923076
80700.0,31600,Seysses,Maison,34.0,1.0,sols,115.0,2373.529411764706
154025.0,31600,Seysses,Maison,60.0,3.0,sols,45.0,2567.0833333333335
481800.0,31600,Seysses,Maison,151.0,6.0,terrains d'agrément,1231.0,3190.728476821192
395600.0,31600,Seysses,Maison,126.0,4.0,sols,674.0,3139.6825396825398
241460.0,31600,Seysses,Maison,86.0,4.0,sols,901.0,2807.6744186046512
336350.0,31600,Seysses,Maison,127.0,5.0,sols,1000.0,2648.4251968503936
487000.0,31600,Seysses,Maison,127.0,5.0,sols,1349.0,3834.6456692913384
175000.0,31600,Seysses,Maison,63.0,3.0,sols,186.0,2777.777777777778
327900.0,31600,Seysses,Maison,102.0,4.0,sols,792.0,3214.705882352941
240000.0,31600,Seysses,Maison,92.0,4.0,sols,578.0,2608.695652173913
290430.0,31600,Seysses,Maison,92.0,4.0,sols,511.0,3156.8478260869565
273000.0,31600,Seysses,Maison,100.0,4.0,sols,609.0,2730.0
315500.0,31600,Seysses,Maison,116.0,4.0,sols,827.0,2719.8275862068967
392920.0,31600,Seysses,Maison,190.0,7.0,sols,500.0,2068.0
210000.0,31600,Seysses,Maison,113.0,5.0,terrains d'agrément,848.0,1858.4070796460178
505000.0,31600,Seysses,Maison,130.0,5.0,sols,1510.0,3884.6153846153848
235000.0,31600,Seysses,Maison,88.0,4.0,sols,225.0,2670.4545454545455
334650.0,31600,Seysses,Maison,93.0,4.0,sols,676.0,3598.3870967741937
291000.0,31600,Seysses,Maison,160.0,4.0,sols,1230.0,1818.75
245105.0,31600,Seysses,Maison,81.0,4.0,sols,500.0,3025.9876543209875
330000.0,31600,Seysses,Maison,131.0,5.0,,0.0,2519.083969465649
234000.0,31600,Seysses,Maison,90.0,4.0,sols,597.0,2600.0
150000.0,31600,Seysses,Maison,150.0,4.0,sols,68.0,1000.0
250000.0,31600,Seysses,Maison,100.0,5.0,sols,1000.0,2500.0
150000.0,31310,Saint-Christaud,Maison,115.0,4.0,sols,780.0,1304.3478260869565
70000.0,31260,Escoulis,Maison,67.0,3.0,sols,60.0,1044.7761194029852
240000.0,31260,Escoulis,Maison,120.0,4.0,terrains d'agrément,5345.0,2000.0
121720.0,31260,Escoulis,Maison,78.0,3.0,sols,488.0,1560.5128205128206
130000.0,31260,Escoulis,Maison,85.0,3.0,sols,91.0,1529.4117647058824
576551.0,31450,Odars,Maison,295.0,9.0,terrains d'agrément,2000.0,1954.4101694915255
525000.0,31450,Odars,Maison,107.0,6.0,terres,1451.0,4906.542056074766
365500.0,31450,Odars,Maison,70.0,3.0,sols,350.0,5221.428571428572
552610.0,31450,Odars,Maison,201.0,9.0,terrains d'agrément,1720.0,2749.3034825870645
391650.0,31450,Odars,Maison,108.0,5.0,terrains d'agrément,516.0,3626.3888888888887
575500.0,31450,Odars,Maison,160.0,6.0,sols,1677.0,3596.875
320000.0,31450,Odars,Maison,98.0,3.0,sols,1500.0,3265.3061224489797
126000.0,31450,Odars,Maison,82.0,4.0,sols,1500.0,1536.5853658536585
260000.0,31450,Odars,Maison,152.0,7.0,sols,1000.0,1710.5263157894738
150000.0,31230,Agassac,Maison,149.0,6.0,vignes,1296.0,1006.7114093959732
34090.0,31440,Fos,Maison,125.0,4.0,sols,237.0,272.72
109000.0,31440,Fos,Maison,84.0,3.0,landes,207.0,1297.6190476190477
82900.0,31440,Fos,Maison,78.0,4.0,sols,225.0,1062.820512820513
158000.0,31440,Fos,Maison,79.0,3.0,sols,500.0,2000.0
41500.0,31440,Fos,Maison,100.0,5.0,sols,425.0,415.0
68610.0,31440,Fos,Maison,41.0,2.0,terrains d'agrément,821.0,1673.4146341463415
117000.0,31440,Fos,Maison,80.0,3.0,sols,110.0,1462.5
146000.0,31440,Fos,Maison,117.0,3.0,sols,380.0,1247.8632478632478
152750.0,31440,Fos,Maison,37.0,2.0,sols,75.0,4128.378378378378
74500.0,31440,Fos,Maison,70.0,3.0,sols,545.0,1064.2857142857142
135000.0,31440,Fos,Maison,153.0,3.0,prés,3417.0,882.3529411764706
30000.0,31440,Fos,Maison,56.0,3.0,sols,65.0,535.7142857142857
89000.0,31440,Fos,Maison,69.0,1.0,landes,3940.0,1289.855072463768
25000.0,31430,Gratens,Maison,29.0,2.0,sols,729.0,862.0689655172414
155800.0,31430,Gratens,Maison,90.0,4.0,sols,110.0,1731.111111111111
130000.0,31430,Gratens,Maison,56.0,3.0,sols,1197.0,2321.4285714285716
50000.0,31430,Gratens,Maison,140.0,6.0,sols,4702.0,357.14285714285717
469800.0,31430,Gratens,Maison,140.0,4.0,sols,893.0,3355.714285714286
152957.0,31430,Gratens,Maison,106.0,4.0,sols,1734.0,1442.9905660377358
351000.0,31130,Flourens,Maison,100.0,4.0,sols,4394.0,3510.0
509300.0,31130,Flourens,Maison,141.0,5.0,sols,559.0,3612.0567375886526
475770.0,31130,Flourens,Maison,104.0,5.0,sols,511.0,4574.711538461538
565737.5,31130,Flourens,Maison,169.0,6.0,sols,528.0,3347.559171597633
434600.0,31130,Flourens,Maison,129.0,5.0,terrains a bâtir,1015.0,3368.9922480620153
512000.0,31130,Flourens,Maison,124.0,4.0,sols,848.0,4129.032258064516
421280.0,31130,Flourens,Maison,115.0,5.0,sols,536.0,3663.304347826087
485000.0,31130,Flourens,Maison,125.0,4.0,sols,1000.0,3880.0
500000.0,31130,Flourens,Maison,105.0,4.0,sols,859.0,4761.9047619047615
295000.0,31130,Flourens,Maison,94.0,3.0,sols,664.0,3138.2978723404253
325000.0,31130,Flourens,Maison,102.0,4.0,sols,707.0,3186.274509803922
403600.0,31130,Flourens,Maison,120.0,6.0,sols,865.0,3363.3333333333335
150000.0,31130,Flourens,Maison,70.0,3.0,landes,2020.0,2142.8571428571427
446480.0,31130,Flourens,Maison,124.0,7.0,sols,600.0,3600.6451612903224
30000.0,31160,Juzet-d'Izaut,Maison,64.0,3.0,,0.0,468.75
161545.0,31160,Juzet-d'Izaut,Maison,100.0,3.0,sols,293.0,1615.45
40000.0,31160,Juzet-d'Izaut,Maison,50.0,1.0,sols,123.0,800.0
87000.0,31160,Juzet-d'Izaut,Maison,87.0,5.0,sols,465.0,1000.0
216600.0,31160,Juzet-d'Izaut,Maison,120.0,4.0,sols,695.0,1805.0
127500.0,31410,Lavernose-Lacasse,Maison,70.0,3.0,,0.0,1821.4285714285713
278300.0,31410,Lavernose-Lacasse,Maison,113.0,4.0,sols,467.0,2462.83185840708
115000.0,31410,Lavernose-Lacasse,Maison,65.0,3.0,sols,49.0,1769.2307692307693
343400.0,31410,Lavernose-Lacasse,Maison,136.0,5.0,sols,1042.0,2525.0
200960.0,31410,Lavernose-Lacasse,Maison,82.0,4.0,,0.0,2450.731707317073
303570.0,31410,Lavernose-Lacasse,Maison,107.0,4.0,sols,757.0,2837.1028037383176
284320.0,31410,Lavernose-Lacasse,Maison,84.0,4.0,sols,581.0,3384.7619047619046
55000.0,31410,Lavernose-Lacasse,Maison,75.0,4.0,sols,613.0,733.3333333333334
151400.0,31410,Lavernose-Lacasse,Maison,70.0,3.0,,0.0,2162.8571428571427
130000.0,31410,Lavernose-Lacasse,Maison,94.0,4.0,sols,301.0,1382.9787234042553
285450.0,31410,Lavernose-Lacasse,Maison,110.0,5.0,sols,1556.0,2595.0
340000.0,31410,Lavernose-Lacasse,Maison,101.0,4.0,sols,1500.0,3366.3366336633662
360000.0,31410,Lavernose-Lacasse,Maison,122.0,4.0,sols,679.0,2950.8196721311474
270650.0,31410,Lavernose-Lacasse,Maison,92.0,4.0,sols,1341.0,2941.8478260869565
255000.0,31410,Lavernose-Lacasse,Maison,103.0,3.0,,0.0,2475.7281553398057
341700.0,31410,Lavernose-Lacasse,Maison,92.0,4.0,,0.0,3714.1304347826085
265000.0,31410,Lavernose-Lacasse,Maison,136.0,6.0,sols,1100.0,1948.5294117647059
358052.0,31410,Lavernose-Lacasse,Maison,173.0,6.0,sols,840.0,2069.664739884393
303600.0,31410,Lavernose-Lacasse,Maison,111.0,4.0,sols,868.0,2735.135135135135
442000.0,31410,Lavernose-Lacasse,Maison,179.0,5.0,terrains d'agrément,1678.0,2469.27374301676
163000.0,31410,Lavernose-Lacasse,Maison,103.0,4.0,sols,390.0,1582.5242718446602
217900.0,31410,Lavernose-Lacasse,Maison,90.0,4.0,sols,662.0,2421.1111111111113
260600.0,31410,Lavernose-Lacasse,Maison,130.0,3.0,sols,170.0,2004.6153846153845
327000.0,31410,Lavernose-Lacasse,Maison,96.0,4.0,terrains d'agrément,1481.0,3406.25
