valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year,prix_mcarre
325000.0,31130,Flourens,Maison,102.0,4.0,sols,707.0,2023,3186.274509803922
403600.0,31130,Flourens,Maison,120.0,6.0,sols,865.0,2023,3363.3333333333335
150000.0,31130,Flourens,Maison,70.0,3.0,landes,2020.0,2023,2142.8571428571427
446480.0,31130,Flourens,Maison,124.0,7.0,sols,600.0,2023,3600.6451612903224
420000.0,31700,Beauzelle,Maison,86.0,4.0,sols,1125.0,2023,4883.720930232558
229230.0,31700,Beauzelle,Maison,67.0,3.0,sols,138.0,2023,3421.3432835820895
450000.0,31700,Beauzelle,Maison,145.0,4.0,sols,656.0,2023,3103.448275862069
411000.0,31700,Beauzelle,Maison,115.0,5.0,sols,640.0,2023,3573.913043478261
370000.0,31700,Beauzelle,Maison,88.0,4.0,sols,448.0,2023,4204.545454545455
353765.0,31700,Beauzelle,Maison,116.0,5.0,sols,390.0,2023,3049.698275862069
260100.0,31700,Beauzelle,Maison,85.0,5.0,sols,408.0,2023,3060.0
421000.0,31700,Beauzelle,Maison,107.0,5.0,sols,599.0,2023,3934.5794392523367
323940.0,31700,Beauzelle,Maison,91.0,4.0,sols,205.0,2023,3559.78021978022
375150.0,31700,Beauzelle,Maison,90.0,3.0,sols,653.0,2023,4168.333333333333
512040.0,31700,Beauzelle,Maison,125.0,5.0,sols,651.0,2023,4096.32
340000.0,31700,Beauzelle,Maison,94.0,4.0,sols,631.0,2023,3617.021276595745
371000.0,31700,Beauzelle,Maison,95.0,5.0,sols,393.0,2023,3905.2631578947367
280000.0,31700,Beauzelle,Maison,90.0,5.0,sols,247.0,2023,3111.1111111111113
280000.0,31700,Beauzelle,Maison,90.0,4.0,sols,372.0,2023,3111.1111111111113
317000.0,31700,Beauzelle,Maison,80.0,4.0,sols,576.0,2023,3962.5
319610.0,31700,Beauzelle,Maison,114.0,5.0,,0.0,2023,2803.59649122807
440000.0,31700,Beauzelle,Maison,110.0,4.0,sols,920.0,2023,4000.0
360000.0,31700,Beauzelle,Maison,80.0,4.0,sols,504.0,2023,4500.0
550000.0,31700,Beauzelle,Maison,170.0,5.0,sols,472.0,2023,3235.294117647059
349000.0,31700,Beauzelle,Maison,90.0,4.0,sols,227.0,2023,3877.777777777778
340000.0,31700,Beauzelle,Maison,80.0,4.0,sols,540.0,2023,4250.0
415000.0,31700,Beauzelle,Maison,95.0,4.0,sols,837.0,2023,4368.421052631579
327180.0,31700,Beauzelle,Maison,88.0,5.0,sols,210.0,2023,3717.9545454545455
470830.0,31700,Beauzelle,Maison,109.0,5.0,sols,741.0,2023,4319.54128440367
199920.0,31700,Beauzelle,Maison,89.0,4.0,sols,158.0,2023,2246.2921348314608
285000.0,31700,Beauzelle,Maison,101.0,4.0,sols,122.0,2023,2821.7821782178216
298100.0,31700,Beauzelle,Maison,86.0,4.0,sols,158.0,2023,3466.279069767442
382900.0,31700,Beauzelle,Maison,88.0,4.0,sols,717.0,2023,4351.136363636364
396250.0,31700,Beauzelle,Maison,109.0,5.0,sols,719.0,2023,3635.321100917431
284000.0,31700,Beauzelle,Maison,79.0,4.0,sols,380.0,2023,3594.9367088607596
180000.0,31700,Beauzelle,Maison,60.0,3.0,sols,263.0,2023,3000.0
500000.0,31700,Beauzelle,Maison,154.0,7.0,,0.0,2023,3246.753246753247
250000.0,31700,Beauzelle,Maison,90.0,5.0,sols,251.0,2023,2777.777777777778
500000.0,31700,Beauzelle,Maison,131.0,4.0,terrains d'agrément,628.0,2023,3816.793893129771
489020.0,31700,Beauzelle,Maison,138.0,4.0,terrains d'agrément,500.0,2023,3543.623188405797
530550.0,31700,Beauzelle,Maison,134.0,6.0,sols,727.0,2023,3959.3283582089553
245400.0,31480,Caubiac,Maison,128.0,4.0,terrains d'agrément,263.0,2023,1917.1875
240000.0,31480,Caubiac,Maison,85.0,5.0,sols,543.0,2023,2823.529411764706
105000.0,31480,Caubiac,Maison,200.0,5.0,sols,661.0,2023,525.0
115000.0,31360,Laffite-Toupière,Maison,84.0,3.0,prés,1490.0,2023,1369.047619047619
67000.0,31420,Terrebasse,Maison,83.0,1.0,sols,170.0,2022,807.2289156626506
140000.0,31420,Terrebasse,Maison,99.0,4.0,sols,500.0,2022,1414.141414141414
290000.0,31420,Terrebasse,Maison,128.0,4.0,sols,1000.0,2022,2265.625
259450.0,31160,Chein-Dessus,Maison,96.0,3.0,sols,642.0,2022,2702.6041666666665
95000.0,31160,Chein-Dessus,Maison,110.0,4.0,terrains a bâtir,545.0,2022,863.6363636363636
166150.0,31160,Chein-Dessus,Maison,103.0,1.0,sols,450.0,2022,1613.106796116505
130000.0,31160,Chein-Dessus,Maison,78.0,4.0,prés,1883.0,2022,1666.6666666666667
173000.0,31160,Chein-Dessus,Maison,104.0,5.0,sols,1322.0,2022,1663.4615384615386
210000.0,31460,Prunet,Maison,118.0,3.0,sols,1252.0,2023,1779.6610169491526
361570.0,31460,Prunet,Maison,129.0,5.0,sols,1680.0,2023,2802.8682170542634
220000.0,31370,Beaufort,Maison,105.0,4.0,sols,871.0,2022,2095.2380952380954
292520.0,31370,Beaufort,Maison,109.0,4.0,terrains d'agrément,2033.0,2022,2683.669724770642
352000.0,31370,Beaufort,Maison,135.0,5.0,sols,1000.0,2022,2607.4074074074074
130000.0,31350,Saint-Lary-Boujean,Maison,90.0,4.0,taillis simples,5450.0,2023,1444.4444444444443
119900.0,31440,Cierp-Gaud,Maison,70.0,3.0,sols,260.0,2022,1712.857142857143
190100.0,31440,Cierp-Gaud,Maison,84.0,6.0,terres,563.0,2022,2263.095238095238
73000.0,31440,Cierp-Gaud,Maison,55.0,3.0,sols,112.0,2022,1327.2727272727273
155000.0,31440,Cierp-Gaud,Maison,150.0,5.0,sols,217.0,2022,1033.3333333333333
64000.0,31440,Cierp-Gaud,Maison,70.0,4.0,sols,1836.0,2022,914.2857142857143
101200.0,31440,Cierp-Gaud,Maison,72.0,5.0,sols,385.0,2022,1405.5555555555557
45000.0,31440,Cierp-Gaud,Maison,55.0,3.0,sols,58.0,2022,818.1818181818181
182000.0,31440,Cierp-Gaud,Maison,85.0,6.0,sols,124.0,2022,2141.176470588235
242650.0,31440,Cierp-Gaud,Maison,65.0,3.0,sols,500.0,2022,3733.076923076923
35000.0,31440,Cierp-Gaud,Maison,50.0,2.0,sols,25.0,2022,700.0
42000.0,31440,Cierp-Gaud,Maison,80.0,4.0,sols,40.0,2022,525.0
124830.0,31440,Cierp-Gaud,Maison,67.0,4.0,sols,258.0,2022,1863.134328358209
215000.0,31440,Cierp-Gaud,Maison,91.0,4.0,sols,494.0,2022,2362.6373626373625
418000.0,31440,Cierp-Gaud,Maison,300.0,7.0,jardins,573.0,2022,1393.3333333333333
96520.0,31440,Cierp-Gaud,Maison,58.0,2.0,jardins,270.0,2022,1664.1379310344828
170000.0,31440,Cierp-Gaud,Maison,60.0,3.0,sols,224.0,2022,2833.3333333333335
197000.0,31800,Saux-et-Pomarède,Maison,117.0,4.0,sols,549.0,2023,1683.7606837606838
510000.0,31320,Vieille-Toulouse,Maison,127.0,5.0,landes,4488.0,2023,4015.748031496063
145000.0,31320,Vieille-Toulouse,Maison,118.0,4.0,sols,2280.0,2023,1228.8135593220338
458500.0,31320,Vieille-Toulouse,Maison,118.0,4.0,sols,1000.0,2023,3885.593220338983
378000.0,31320,Vieille-Toulouse,Maison,94.0,5.0,sols,1198.0,2023,4021.276595744681
270000.0,31360,Arnaud-Guilhem,Maison,174.0,6.0,sols,500.0,2023,1551.7241379310344
122000.0,31360,Arnaud-Guilhem,Maison,72.0,3.0,sols,1220.0,2023,1694.4444444444443
160000.0,31360,Arnaud-Guilhem,Maison,83.0,5.0,sols,765.0,2023,1927.710843373494
420570.0,31460,Vendine,Maison,150.0,6.0,terrains d'agrément,6640.0,2022,2803.8
245000.0,31460,Vendine,Maison,97.0,5.0,terres,3882.0,2022,2525.773195876289
139115.0,31110,Cazarilh-Laspènes,Maison,50.0,2.0,sols,260.0,2023,2782.3
374290.0,31190,Lagrâce-Dieu,Maison,120.0,6.0,sols,381.0,2022,3119.0833333333335
307270.0,31190,Lagrâce-Dieu,Maison,100.0,4.0,terrains d'agrément,977.0,2022,3072.7
165500.0,31190,Lagrâce-Dieu,Maison,95.0,3.0,sols,211.0,2022,1742.1052631578948
216000.0,31190,Lagrâce-Dieu,Maison,106.0,5.0,sols,607.0,2022,2037.7358490566037
147000.0,31190,Lagrâce-Dieu,Maison,76.0,2.0,sols,95.0,2022,1934.2105263157894
280000.0,31190,Lagrâce-Dieu,Maison,95.0,3.0,sols,150.0,2022,2947.3684210526317
101400.0,31160,Moncaup,Maison,110.0,3.0,sols,350.0,2023,921.8181818181819
36500.0,31160,Moncaup,Maison,82.0,5.0,sols,320.0,2023,445.1219512195122
109678.0,31430,Lussan-Adeilhac,Maison,188.0,6.0,sols,1746.0,2022,583.3936170212766
549600.0,31430,Lussan-Adeilhac,Maison,200.0,6.0,sols,3620.0,2022,2748.0
306000.0,31430,Lussan-Adeilhac,Maison,158.0,4.0,terrains d'agrément,3995.0,2022,1936.7088607594937
216000.0,31430,Lussan-Adeilhac,Maison,140.0,5.0,sols,1550.0,2022,1542.857142857143
256800.0,31430,Lussan-Adeilhac,Maison,120.0,3.0,sols,2080.0,2022,2140.0
234300.0,31430,Lussan-Adeilhac,Maison,111.0,5.0,sols,1960.0,2022,2110.810810810811
115000.0,31360,Saint-Médard,Maison,105.0,5.0,sols,451.0,2022,1095.2380952380952
181900.0,31360,Saint-Médard,Maison,116.0,3.0,terrains d'agrément,1078.0,2022,1568.103448275862
333900.0,31460,Loubens-Lauragais,Maison,98.0,4.0,sols,1000.0,2023,3407.1428571428573
544000.0,31460,Loubens-Lauragais,Maison,215.0,6.0,sols,3882.0,2023,2530.232558139535
227500.0,31460,Loubens-Lauragais,Maison,118.0,4.0,terrains a bâtir,2350.0,2023,1927.9661016949153
77000.0,31460,Loubens-Lauragais,Maison,88.0,5.0,prés,1593.0,2023,875.0
262873.0,31530,Lasserre-Pradère,Maison,89.0,4.0,sols,258.0,2023,2953.629213483146
292500.0,31530,Lasserre-Pradère,Maison,100.0,4.0,sols,702.0,2023,2925.0
310000.0,31530,Lasserre-Pradère,Maison,107.0,5.0,jardins,527.0,2023,2897.196261682243
452150.0,31530,Lasserre-Pradère,Maison,134.0,8.0,sols,924.0,2023,3374.2537313432836
246300.0,31530,Lasserre-Pradère,Maison,82.0,4.0,terrains a bâtir,433.0,2023,3003.6585365853657
180000.0,31530,Lasserre-Pradère,Maison,45.0,1.0,sols,222.0,2023,4000.0
310800.0,31530,Lasserre-Pradère,Maison,117.0,4.0,sols,650.0,2023,2656.4102564102564
247000.0,31530,Lasserre-Pradère,Maison,92.0,3.0,sols,1291.0,2023,2684.782608695652
122020.0,31530,Lasserre-Pradère,Maison,45.0,1.0,sols,90.0,2023,2711.5555555555557
80000.0,31530,Lasserre-Pradère,Maison,49.0,3.0,sols,117.0,2023,1632.6530612244899
348800.0,31530,Lasserre-Pradère,Maison,115.0,5.0,landes,1629.0,2023,3033.0434782608695
373210.0,31530,Lasserre-Pradère,Maison,112.0,5.0,sols,390.0,2023,3332.2321428571427
570000.0,31530,Lasserre-Pradère,Maison,225.0,5.0,sols,1757.0,2023,2533.3333333333335
428000.0,31530,Lasserre-Pradère,Maison,213.0,7.0,sols,913.0,2023,2009.3896713615025
332400.0,31530,Lasserre-Pradère,Maison,187.0,5.0,terrains d'agrément,1349.0,2023,1777.5401069518716
430300.0,31530,Lasserre-Pradère,Maison,186.0,6.0,sols,1000.0,2023,2313.440860215054
345440.0,31530,Lasserre-Pradère,Maison,110.0,4.0,sols,714.0,2023,3140.3636363636365
218000.0,31530,Lasserre-Pradère,Maison,50.0,3.0,sols,672.0,2023,4360.0
328050.0,31530,Lasserre-Pradère,Maison,110.0,5.0,sols,717.0,2023,2982.2727272727275
333000.0,31530,Lasserre-Pradère,Maison,113.0,4.0,sols,391.0,2023,2946.902654867257
140000.0,31220,Martres-Tolosane,Maison,82.0,4.0,sols,1074.0,2022,1707.3170731707316
210000.0,31220,Martres-Tolosane,Maison,100.0,4.0,sols,1059.0,2022,2100.0
47000.0,31220,Martres-Tolosane,Maison,138.0,5.0,,0.0,2022,340.57971014492756
110000.0,31220,Martres-Tolosane,Maison,21.0,1.0,sols,630.0,2022,5238.0952380952385
202350.0,31220,Martres-Tolosane,Maison,67.0,4.0,sols,1036.0,2022,3020.1492537313434
220000.0,31220,Martres-Tolosane,Maison,80.0,4.0,sols,136.0,2022,2750.0
150000.0,31220,Martres-Tolosane,Maison,200.0,4.0,sols,416.0,2022,750.0
148000.0,31220,Martres-Tolosane,Maison,80.0,4.0,sols,81.0,2022,1850.0
110000.0,31220,Martres-Tolosane,Maison,49.0,2.0,sols,96.0,2022,2244.8979591836733
80000.0,31220,Martres-Tolosane,Maison,101.0,4.0,sols,803.0,2022,792.0792079207921
105000.0,31220,Martres-Tolosane,Maison,100.0,5.0,sols,1000.0,2022,1050.0
248000.0,31220,Martres-Tolosane,Maison,90.0,3.0,terrains d'agrément,1373.0,2022,2755.5555555555557
130000.0,31220,Martres-Tolosane,Maison,95.0,4.0,sols,554.0,2022,1368.421052631579
214500.0,31220,Martres-Tolosane,Maison,164.0,5.0,sols,190.0,2022,1307.9268292682927
90000.0,31220,Martres-Tolosane,Maison,90.0,4.0,sols,692.0,2022,1000.0
191670.0,31220,Martres-Tolosane,Maison,140.0,6.0,,0.0,2022,1369.0714285714287
90000.0,31220,Martres-Tolosane,Maison,60.0,3.0,sols,129.0,2022,1500.0
84000.0,31220,Martres-Tolosane,Maison,58.0,3.0,sols,127.0,2022,1448.2758620689656
170000.0,31220,Martres-Tolosane,Maison,60.0,4.0,sols,373.0,2022,2833.3333333333335
184000.0,31220,Martres-Tolosane,Maison,74.0,3.0,sols,500.0,2022,2486.4864864864867
270000.0,31220,Martres-Tolosane,Maison,118.0,4.0,sols,810.0,2022,2288.135593220339
248000.0,31220,Martres-Tolosane,Maison,88.0,4.0,sols,849.0,2022,2818.181818181818
52000.0,31220,Martres-Tolosane,Maison,60.0,3.0,sols,121.0,2022,866.6666666666666
260000.0,31220,Martres-Tolosane,Maison,112.0,4.0,sols,1285.0,2022,2321.4285714285716
201000.0,31220,Martres-Tolosane,Maison,154.0,4.0,sols,2005.0,2022,1305.1948051948052
230000.0,31220,Martres-Tolosane,Maison,98.0,4.0,sols,860.0,2022,2346.938775510204
180000.0,31220,Martres-Tolosane,Maison,84.0,4.0,sols,260.0,2022,2142.8571428571427
82000.0,31220,Martres-Tolosane,Maison,52.0,3.0,sols,41.0,2022,1576.923076923077
248000.0,31190,Puydaniel,Maison,92.0,4.0,sols,528.0,2022,2695.6521739130435
268000.0,31190,Puydaniel,Maison,88.0,4.0,sols,1370.0,2022,3045.4545454545455
46000.0,31190,Puydaniel,Maison,54.0,3.0,sols,72.0,2022,851.8518518518518
240000.0,31190,Puydaniel,Maison,142.0,4.0,terres,5817.0,2022,1690.1408450704225
70000.0,31190,Puydaniel,Maison,140.0,4.0,sols,200.0,2022,500.0
240000.0,31190,Puydaniel,Maison,89.0,4.0,sols,572.0,2022,2696.629213483146
215000.0,31360,Boussens,Maison,71.0,4.0,sols,737.0,2023,3028.169014084507
95000.0,31360,Boussens,Maison,110.0,3.0,sols,1305.0,2023,863.6363636363636
134000.0,31360,Boussens,Maison,73.0,3.0,sols,1458.0,2023,1835.6164383561643
87000.0,31360,Boussens,Maison,83.0,5.0,sols,120.0,2023,1048.1927710843374
140000.0,31360,Boussens,Maison,52.0,3.0,terres,737.0,2023,2692.3076923076924
155000.0,31360,Boussens,Maison,78.0,3.0,sols,591.0,2023,1987.179487179487
216800.0,31360,Boussens,Maison,96.0,4.0,sols,1042.0,2023,2258.3333333333335
234000.0,31360,Boussens,Maison,105.0,4.0,sols,805.0,2023,2228.5714285714284
182500.0,31420,Peyrouzet,Maison,100.0,4.0,terrains d'agrément,1795.0,2023,1825.0
337000.0,31420,Peyrouzet,Maison,95.0,4.0,prés,2187.0,2023,3547.3684210526317
233000.0,31370,Sajas,Maison,89.0,4.0,sols,1000.0,2022,2617.9775280898875
197000.0,31480,Pelleport,Maison,99.0,1.0,terres,1241.0,2022,1989.8989898989898
309700.0,31480,Pelleport,Maison,135.0,5.0,prés,1528.0,2022,2294.074074074074
621865.0,31480,Pelleport,Maison,126.0,4.0,sols,2852.0,2022,4935.436507936508
200000.0,31480,Pelleport,Maison,107.0,4.0,sols,1000.0,2022,1869.1588785046729
168000.0,31480,Pelleport,Maison,95.0,3.0,sols,101.0,2022,1768.421052631579
288300.0,31480,Pelleport,Maison,94.0,5.0,jardins,543.0,2022,3067.021276595745
265000.0,31480,Pelleport,Maison,100.0,5.0,sols,767.0,2022,2650.0
165000.0,31480,Pelleport,Maison,81.0,5.0,terres,378.0,2022,2037.037037037037
27500.0,31480,Pelleport,Maison,55.0,2.0,sols,437.0,2022,500.0
100000.0,31480,Pelleport,Maison,81.0,4.0,sols,600.0,2022,1234.567901234568
249000.0,31480,Pelleport,Maison,91.0,4.0,sols,1000.0,2022,2736.263736263736
