valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,nature_culture,surface_terrain,year
65000.0,31600,Muret,Appartement,26.0,1.0,None,0.0,2023
260000.0,31600,Muret,Maison,97.0,5.0,sols,425.0,2023
323000.0,31600,Muret,Maison,114.0,5.0,sols,1231.0,2023
111000.0,31600,Muret,Appartement,49.0,2.0,None,0.0,2023
250000.0,31600,Muret,Maison,72.0,4.0,sols,608.0,2023
95000.0,31600,Muret,Appartement,44.0,2.0,None,0.0,2023
250000.0,31600,Muret,Maison,65.0,4.0,sols,600.0,2023
91500.0,31600,Muret,Appartement,45.0,2.0,None,0.0,2023
550000.0,31600,Muret,Maison,110.0,4.0,terrains d'agrément,1042.0,2023
190000.0,31600,Muret,Appartement,61.0,3.0,None,0.0,2023
269100.0,31600,Muret,Maison,89.0,5.0,sols,610.0,2023
95000.0,31600,Muret,Maison,136.0,5.0,sols,91.0,2023
142651.0,31600,Muret,Appartement,70.0,3.0,None,0.0,2023
68000.0,31600,Muret,Appartement,28.0,1.0,None,0.0,2023
105000.0,31600,Muret,Appartement,44.0,2.0,None,0.0,2023
198000.0,31600,Muret,Maison,80.0,4.0,sols,230.0,2023
61000.0,31600,Muret,Appartement,88.0,4.0,None,0.0,2023
81000.0,31600,Muret,Appartement,71.0,4.0,None,0.0,2023
90000.0,31600,Muret,Appartement,90.0,5.0,None,0.0,2023
84000.0,31600,Muret,Appartement,77.0,4.0,None,0.0,2023
73000.0,31600,Muret,Appartement,76.0,4.0,None,0.0,2023
93500.0,31600,Muret,Appartement,90.0,5.0,None,0.0,2023
213600.0,31600,Muret,Maison,35.0,2.0,sols,412.0,2023
206407.0,31600,Muret,Maison,78.0,3.0,sols,180.0,2023
161000.0,31600,Muret,Maison,73.0,3.0,sols,115.0,2023
186500.0,31600,Muret,Appartement,83.0,4.0,None,0.0,2023
110000.0,31600,Muret,Appartement,45.0,2.0,None,0.0,2023
147000.0,31600,Muret,Appartement,80.0,3.0,None,0.0,2023
130000.0,31600,Muret,Appartement,63.0,3.0,None,0.0,2023
62500.0,31600,Muret,Appartement,61.0,3.0,None,0.0,2023
85000.0,31600,Muret,Appartement,77.0,4.0,None,0.0,2023
88000.0,31600,Muret,Appartement,77.0,4.0,None,0.0,2023
201550.0,31600,Muret,Maison,82.0,4.0,None,0.0,2023
110000.0,31600,Muret,Appartement,65.0,3.0,None,0.0,2023
135800.0,31600,Muret,Appartement,68.0,3.0,None,0.0,2023
48000.0,31600,Muret,Appartement,13.0,1.0,None,0.0,2023
115010.0,31600,Muret,Appartement,88.0,4.0,None,0.0,2023
353000.0,31600,Muret,Maison,171.0,6.0,terrains d'agrément,1927.0,2023
99100.0,31600,Muret,Appartement,53.0,3.0,None,0.0,2023
79900.0,31600,Muret,Appartement,40.0,2.0,None,0.0,2023
179000.0,31600,Muret,Maison,83.0,4.0,sols,403.0,2023
130000.0,31600,Muret,Appartement,64.0,3.0,None,0.0,2023
160000.0,31600,Muret,Maison,95.0,3.0,sols,578.0,2023
123000.0,31600,Muret,Appartement,70.0,3.0,None,0.0,2023
307000.0,31600,Muret,Maison,155.0,4.0,sols,1000.0,2023
110000.0,31600,Muret,Maison,55.0,3.0,sols,30.0,2023
150600.0,31600,Muret,Appartement,67.0,3.0,None,0.0,2023
100000.0,31600,Muret,Appartement,45.0,2.0,None,0.0,2023
217000.0,31600,Muret,Maison,77.0,4.0,sols,751.0,2023
35000.0,31600,Muret,Maison,60.0,2.0,sols,22.0,2023
73500.0,31600,Muret,Appartement,28.0,1.0,None,0.0,2023
95000.0,31600,Muret,Appartement,46.0,2.0,None,0.0,2023
230000.0,31600,Muret,Maison,100.0,4.0,jardins,900.0,2023
1510000.0,31600,Muret,Appartement,48.0,3.0,sols,516.0,2023
450000.0,31600,Muret,Maison,107.0,5.0,jardins,1315.0,2023
82400.0,31600,Muret,Appartement,76.0,4.0,None,0.0,2023
365900.0,31600,Muret,Maison,102.0,4.0,sols,732.0,2023
145030.0,31600,Muret,Appartement,68.0,3.0,None,0.0,2023
65000.0,31600,Muret,Appartement,28.0,1.0,None,0.0,2023
91400.0,31600,Muret,Appartement,89.0,5.0,None,0.0,2023
80300.0,31600,Muret,Appartement,77.0,4.0,None,0.0,2023
93000.0,31600,Muret,Appartement,90.0,5.0,None,0.0,2023
262680.0,31140,Saint-Alban,Maison,100.0,6.0,sols,718.0,2022
200000.0,31140,Saint-Alban,Maison,76.0,3.0,sols,210.0,2022
194540.0,31140,Saint-Alban,Appartement,70.0,3.0,None,0.0,2022
88500.0,31140,Saint-Alban,Appartement,34.0,2.0,None,0.0,2022
323000.0,31140,Saint-Alban,Maison,141.0,6.0,sols,564.0,2022
350000.0,31140,Saint-Alban,Appartement,80.0,3.0,sols,608.0,2022
269300.0,31140,Saint-Alban,Maison,92.0,4.0,sols,671.0,2022
219990.0,31140,Saint-Alban,Maison,110.0,4.0,sols,966.0,2022
397000.0,31140,Saint-Alban,Maison,121.0,5.0,sols,632.0,2022
143716.0,31140,Saint-Alban,Maison,87.0,4.0,sols,314.0,2022
92500.0,31140,Saint-Alban,Appartement,36.0,2.0,None,0.0,2022
436580.0,31140,Saint-Alban,Maison,168.0,5.0,sols,113.0,2022
450000.0,31140,Saint-Alban,Maison,110.0,4.0,sols,1471.0,2022
539400.0,31140,Saint-Alban,Appartement,63.0,3.0,sols,628.0,2022
160537.0,31140,Saint-Alban,Appartement,60.0,3.0,None,0.0,2022
421950.0,31140,Saint-Alban,Maison,115.0,5.0,sols,700.0,2022
278350.0,31140,Saint-Alban,Maison,109.0,6.0,sols,220.0,2022
306800.0,31140,Saint-Alban,Maison,121.0,5.0,sols,863.0,2022
267000.0,31140,Saint-Alban,Maison,85.0,4.0,sols,862.0,2022
230000.0,31140,Saint-Alban,Maison,100.0,3.0,sols,679.0,2022
220000.0,31140,Saint-Alban,Appartement,45.0,2.0,sols,612.0,2022
294800.0,31140,Saint-Alban,Maison,67.0,4.0,sols,273.0,2022
280000.0,31140,Saint-Alban,Maison,130.0,5.0,sols,1015.0,2022
327750.0,31140,Saint-Alban,Maison,98.0,4.0,terrains a bâtir,692.0,2022
287500.0,31140,Saint-Alban,Maison,90.0,4.0,sols,277.0,2022
276000.0,31140,Saint-Alban,Maison,94.0,5.0,sols,600.0,2022
138000.0,31140,Saint-Alban,Appartement,55.0,3.0,None,0.0,2022
286700.0,31140,Saint-Alban,Maison,99.0,5.0,sols,633.0,2022
310000.0,31140,Saint-Alban,Maison,131.0,3.0,sols,986.0,2022
103750.0,31140,Saint-Alban,Appartement,45.0,2.0,None,0.0,2022
275000.0,31140,Saint-Alban,Maison,81.0,4.0,sols,324.0,2022
87500.0,31140,Saint-Alban,Appartement,35.0,2.0,None,0.0,2022
260000.0,31140,Saint-Alban,Maison,67.0,4.0,sols,272.0,2022
92000.0,31140,Saint-Alban,Appartement,35.0,2.0,None,0.0,2022
144540.0,31140,Saint-Alban,Appartement,61.0,3.0,None,0.0,2022
200000.0,31140,Saint-Alban,Maison,70.0,3.0,sols,487.0,2022
363410.0,31140,Saint-Alban,Maison,184.0,6.0,sols,1252.0,2022
137550.0,31140,Saint-Alban,Appartement,49.0,2.0,None,0.0,2022
257500.0,31140,Saint-Alban,Maison,65.0,4.0,sols,374.0,2022
314415.0,31140,Saint-Alban,Maison,111.0,5.0,sols,685.0,2022
280000.0,31140,Saint-Alban,Maison,120.0,5.0,sols,302.0,2022
340000.0,31140,Saint-Alban,Maison,80.0,4.0,sols,71.0,2022
373350.0,31140,Saint-Alban,Maison,140.0,7.0,sols,627.0,2022
300000.0,31140,Saint-Alban,Maison,97.0,5.0,sols,1000.0,2022
400000.0,31140,Saint-Alban,Maison,129.0,4.0,sols,900.0,2022
314000.0,31140,Saint-Alban,Maison,100.0,4.0,sols,613.0,2022
230000.0,31140,Saint-Alban,Maison,83.0,4.0,sols,603.0,2022
195000.0,31140,Saint-Alban,Appartement,63.0,3.0,None,0.0,2022
350615.0,31140,Saint-Alban,Maison,200.0,5.0,sols,629.0,2022
103000.0,31140,Saint-Alban,Appartement,36.0,2.0,None,0.0,2022
290000.0,31140,Saint-Alban,Maison,93.0,4.0,terrains a bâtir,260.0,2022
525000.0,31140,Saint-Alban,Maison,130.0,5.0,sols,1242.0,2022
320600.0,31140,Saint-Alban,Maison,93.0,4.0,sols,586.0,2022
650000.0,31140,Saint-Alban,Maison,136.0,4.0,sols,1000.0,2022
199000.0,31140,Saint-Alban,Maison,80.0,4.0,sols,819.0,2022
240774.0,31140,Saint-Alban,Maison,90.0,4.0,sols,152.0,2022
283000.0,31140,Saint-Alban,Maison,95.0,5.0,sols,218.0,2022
216000.0,31140,Saint-Alban,Maison,65.0,3.0,sols,571.0,2022
482000.0,31140,Saint-Alban,Maison,160.0,2.0,sols,1291.0,2022
235800.0,31140,Saint-Alban,Maison,83.0,4.0,sols,110.0,2022
270800.0,31140,Saint-Alban,Maison,90.0,4.0,sols,452.0,2022
274860.0,31140,Saint-Alban,Maison,90.0,4.0,sols,151.0,2022
183100.0,31380,Garidech,Appartement,78.0,4.0,None,0.0,2022
373900.0,31380,Garidech,Maison,107.0,3.0,sols,150.0,2022
570000.0,31380,Garidech,Maison,60.0,2.0,sols,1419.0,2022
191000.0,31380,Garidech,Maison,134.0,5.0,sols,1145.0,2022
263967.0,31380,Garidech,Maison,102.0,4.0,None,0.0,2022
362000.0,31380,Garidech,Maison,128.0,5.0,sols,482.0,2022
289500.0,31380,Garidech,Maison,84.0,4.0,sols,731.0,2022
364500.0,31380,Garidech,Maison,170.0,6.0,sols,504.0,2022
294100.0,31380,Garidech,Maison,88.0,4.0,sols,698.0,2022
315000.0,31380,Garidech,Maison,90.0,4.0,sols,153.0,2022
172000.0,31380,Garidech,Maison,84.0,4.0,None,0.0,2022
173000.0,31380,Garidech,Maison,86.0,4.0,None,0.0,2022
279000.0,31380,Garidech,Appartement,89.0,4.0,None,0.0,2022
343350.0,31380,Garidech,Maison,110.0,6.0,sols,748.0,2022
448300.0,31380,Garidech,Maison,136.0,6.0,sols,628.0,2022
186000.0,31380,Garidech,Maison,85.0,4.0,None,0.0,2022
383800.0,31380,Garidech,Maison,123.0,4.0,sols,493.0,2022
240300.0,31380,Garidech,Maison,64.0,3.0,sols,168.0,2022
624000.0,31380,Garidech,Appartement,38.0,2.0,sols,1500.0,2022
425000.0,31380,Garidech,Maison,137.0,5.0,sols,1001.0,2022
264850.0,31360,Saint-Médard,Appartement,51.0,3.0,sols,500.0,2023
230000.0,31360,Saint-Médard,Maison,92.0,3.0,sols,500.0,2023
130000.0,31580,Cazaril-Tambourès,Maison,105.0,3.0,prés,1389.0,2022
100000.0,31580,Cazaril-Tambourès,Maison,190.0,5.0,sols,545.0,2022
110000.0,31580,Cazaril-Tambourès,Maison,115.0,5.0,sols,1805.0,2022
66194.5,31580,Cazaril-Tambourès,Maison,152.0,3.0,sols,84.0,2022
322055.0,31580,Cazaril-Tambourès,Maison,238.0,3.0,sols,1850.0,2022
500000.0,31290,Saint-Vincent,Maison,220.0,7.0,terres,5718.0,2023
488400.0,31290,Saint-Vincent,Maison,180.0,5.0,terrains d'agrément,4000.0,2023
230000.0,31590,Verfeil,Maison,182.0,7.0,sols,510.0,2022
110000.0,31590,Verfeil,Appartement,63.0,3.0,None,0.0,2022
340000.0,31590,Verfeil,Maison,96.0,5.0,sols,800.0,2022
462457.0,31590,Verfeil,Maison,199.0,4.0,sols,1000.0,2022
381210.0,31590,Verfeil,Maison,100.0,4.0,sols,1386.0,2022
471500.0,31590,Verfeil,Maison,312.0,9.0,sols,925.0,2022
180000.0,31590,Verfeil,Maison,91.0,3.0,sols,537.0,2022
90699.42,31590,Verfeil,Maison,92.0,5.0,sols,546.0,2022
170000.0,31590,Verfeil,Maison,50.0,1.0,sols,1000.0,2022
383450.0,31590,Verfeil,Maison,102.0,5.0,sols,531.0,2022
410850.0,31590,Verfeil,Maison,133.0,4.0,sols,1403.0,2022
385000.0,31590,Verfeil,Maison,98.0,4.0,terrains d'agrément,856.0,2022
318704.0,31590,Verfeil,Maison,109.0,5.0,sols,1202.0,2022
225000.0,31590,Verfeil,Maison,105.0,4.0,sols,137.0,2022
181900.0,31590,Verfeil,Maison,56.0,4.0,jardins,550.0,2022
138000.0,31590,Verfeil,Maison,142.0,2.0,sols,50.0,2022
144123.77,31590,Verfeil,Maison,100.0,5.0,sols,741.0,2022
131000.0,31590,Verfeil,Appartement,60.0,3.0,None,0.0,2022
255000.0,31590,Verfeil,Maison,121.0,4.0,jardins,1220.0,2022
355800.0,31590,Verfeil,Maison,94.0,5.0,sols,1695.0,2022
303810.0,31590,Verfeil,Maison,93.0,5.0,sols,481.0,2022
400000.0,31590,Verfeil,Maison,139.0,5.0,terrains d'agrément,4404.0,2022
269460.0,31590,Verfeil,Maison,93.0,4.0,terrains d'agrément,1503.0,2022
383195.0,31590,Verfeil,Maison,108.0,5.0,sols,800.0,2022
440000.0,31590,Verfeil,Maison,142.0,5.0,sols,1090.0,2022
297250.0,31590,Verfeil,Maison,89.0,4.0,sols,205.0,2022
359400.0,31590,Verfeil,Maison,122.0,4.0,terrains d'agrément,802.0,2022
328000.0,31590,Verfeil,Maison,115.0,4.0,sols,1282.0,2022
840000.0,31590,Verfeil,Maison,247.0,10.0,sols,491.0,2022
490350.0,31590,Verfeil,Maison,150.0,4.0,terrains a bâtir,282.0,2022
349050.0,31590,Verfeil,Maison,117.0,5.0,sols,1123.0,2022
1234175.0,31590,Verfeil,Maison,250.0,6.0,None,0.0,2022
168000.0,31590,Verfeil,Appartement,30.0,1.0,sols,150.0,2022
444200.0,31590,Verfeil,Maison,106.0,3.0,sols,887.0,2022
180000.0,31590,Verfeil,Maison,80.0,5.0,None,0.0,2022
52000.0,31590,Verfeil,Maison,56.0,3.0,sols,30.0,2022
389150.0,31590,Verfeil,Maison,111.0,5.0,terrains d'agrément,1662.0,2022
344200.0,31590,Verfeil,Maison,98.0,4.0,sols,1996.0,2022
391500.0,31590,Verfeil,Maison,80.0,5.0,terrains d'agrément,1000.0,2022
418250.0,31590,Verfeil,Maison,120.0,4.0,sols,1000.0,2022
230000.0,31590,Verfeil,Maison,182.0,4.0,sols,1200.0,2022
190000.0,31590,Verfeil,Maison,135.0,4.0,sols,800.0,2022
270000.0,31590,Verfeil,Maison,81.0,4.0,None,0.0,2022
110000.0,31590,Verfeil,Maison,61.0,3.0,sols,40.0,2022
135876.23,31590,Verfeil,Maison,100.0,5.0,sols,741.0,2022
276000.0,31590,Verfeil,Maison,134.0,5.0,sols,1075.0,2022
39960.0,31590,Verfeil,Appartement,94.0,3.0,None,0.0,2022
135000.0,31290,Villefranche-de-Lauragais,Appartement,52.0,3.0,None,0.0,2023
150000.0,31290,Villefranche-de-Lauragais,Maison,120.0,3.0,sols,160.0,2023
208000.0,31290,Villefranche-de-Lauragais,Maison,115.0,4.0,sols,136.0,2023
198450.0,31290,Villefranche-de-Lauragais,Maison,120.0,4.0,sols,141.0,2023
181330.0,31290,Villefranche-de-Lauragais,Maison,60.0,3.0,sols,45.0,2023
192500.0,31290,Villefranche-de-Lauragais,Appartement,35.0,2.0,sols,93.0,2023
172000.0,31290,Villefranche-de-Lauragais,Appartement,38.0,2.0,sols,87.0,2023
183620.0,31290,Villefranche-de-Lauragais,Maison,64.0,4.0,sols,796.0,2023
249000.0,31290,Villefranche-de-Lauragais,Maison,82.0,4.0,sols,264.0,2023
230000.0,31290,Villefranche-de-Lauragais,Maison,68.0,4.0,sols,230.0,2023
177000.0,31290,Villefranche-de-Lauragais,Maison,70.0,2.0,sols,197.0,2023
280000.0,31290,Villefranche-de-Lauragais,Maison,90.0,4.0,sols,565.0,2023
220000.0,31290,Villefranche-de-Lauragais,Maison,82.0,4.0,terrains a bâtir,308.0,2023
152600.0,31290,Villefranche-de-Lauragais,Maison,62.0,3.0,sols,58.0,2023
306000.0,31290,Villefranche-de-Lauragais,Maison,90.0,3.0,sols,140.0,2023
338750.0,31290,Villefranche-de-Lauragais,Maison,107.0,6.0,sols,828.0,2023
135000.0,31290,Villefranche-de-Lauragais,Maison,84.0,5.0,sols,206.0,2023
279000.0,31290,Villefranche-de-Lauragais,Maison,90.0,4.0,sols,1014.0,2023
217000.0,31290,Villefranche-de-Lauragais,Maison,82.0,4.0,sols,318.0,2023
262275.0,31290,Villefranche-de-Lauragais,Maison,80.0,2.0,sols,108.0,2023
128000.0,31290,Villefranche-de-Lauragais,Appartement,58.0,3.0,None,0.0,2023
274530.0,31290,Villefranche-de-Lauragais,Maison,97.0,4.0,sols,675.0,2023
454200.0,31290,Villefranche-de-Lauragais,Maison,197.0,6.0,sols,2725.0,2023
329755.0,31290,Villefranche-de-Lauragais,Maison,140.0,3.0,sols,165.0,2023
540000.0,31290,Villefranche-de-Lauragais,Maison,70.0,2.0,sols,460.0,2023
183000.0,31290,Villefranche-de-Lauragais,Maison,64.0,4.0,sols,756.0,2023
363100.0,31290,Villefranche-de-Lauragais,Maison,164.0,7.0,terrains d'agrément,997.0,2023
449650.0,31290,Villefranche-de-Lauragais,Maison,80.0,4.0,sols,775.0,2023
275000.0,31290,Villefranche-de-Lauragais,Maison,85.0,4.0,sols,1093.0,2023
330351.0,31290,Villefranche-de-Lauragais,Maison,108.0,4.0,sols,716.0,2023
212900.0,31290,Villefranche-de-Lauragais,Maison,54.0,3.0,sols,85.0,2023
246000.0,31290,Villefranche-de-Lauragais,Maison,75.0,4.0,sols,150.0,2023
326615.0,31290,Villefranche-de-Lauragais,Maison,148.0,7.0,sols,370.0,2023
240000.0,31290,Villefranche-de-Lauragais,Maison,89.0,4.0,sols,308.0,2023
125200.0,31290,Villefranche-de-Lauragais,Appartement,70.0,3.0,None,0.0,2023
498200.0,31290,Villefranche-de-Lauragais,Appartement,57.0,2.0,sols,226.0,2023
50000.0,31290,Villefranche-de-Lauragais,Maison,91.0,3.0,sols,147.0,2023
593300.0,31290,Villefranche-de-Lauragais,Maison,120.0,3.0,sols,1677.0,2023
188900.0,31290,Villefranche-de-Lauragais,Maison,88.0,3.0,sols,70.0,2023
172620.0,31290,Villefranche-de-Lauragais,Maison,50.0,2.0,sols,125.0,2023
212000.0,31290,Villefranche-de-Lauragais,Maison,81.0,4.0,sols,423.0,2023
193000.0,31290,Villefranche-de-Lauragais,Maison,62.0,4.0,sols,109.0,2023
283950.0,31290,Villefranche-de-Lauragais,Maison,80.0,4.0,sols,301.0,2023
178243.0,31290,Villefranche-de-Lauragais,Maison,60.0,3.0,sols,48.0,2023
207000.0,31290,Villefranche-de-Lauragais,Maison,65.0,3.0,sols,144.0,2023
330500.0,31290,Villefranche-de-Lauragais,Maison,93.0,4.0,sols,1107.0,2023
290000.0,31290,Villefranche-de-Lauragais,Maison,90.0,4.0,sols,567.0,2023
313750.0,31290,Villefranche-de-Lauragais,Maison,100.0,5.0,sols,514.0,2023
204380.0,31290,Villefranche-de-Lauragais,Maison,80.0,3.0,sols,65.0,2023
190000.0,31290,Villefranche-de-Lauragais,Maison,85.0,3.0,sols,82.0,2023
177250.0,31290,Villefranche-de-Lauragais,Maison,78.0,3.0,sols,165.0,2023
50000.0,31800,Lieoux,Maison,75.0,2.0,terres,3697.0,2022
118000.0,31800,Lieoux,Maison,90.0,2.0,prés,3287.0,2022
65800.0,31310,Rieux-Volvestre,Maison,91.0,4.0,sols,45.0,2023
150000.0,31310,Rieux-Volvestre,Maison,96.0,5.0,sols,915.0,2023
151500.0,31310,Rieux-Volvestre,Maison,48.0,3.0,sols,994.0,2023
240000.0,31310,Rieux-Volvestre,Maison,90.0,4.0,sols,921.0,2023
100000.0,31310,Rieux-Volvestre,Appartement,95.0,3.0,sols,86.0,2023
85000.0,31310,Rieux-Volvestre,Maison,70.0,3.0,sols,56.0,2023
228000.0,31310,Rieux-Volvestre,Maison,56.0,1.0,sols,135.0,2023
235000.0,31310,Rieux-Volvestre,Maison,106.0,4.0,sols,1678.0,2023
115000.0,31310,Rieux-Volvestre,Maison,84.0,4.0,sols,1139.0,2023
110000.0,31310,Rieux-Volvestre,Maison,91.0,4.0,sols,63.0,2023
130000.0,31310,Rieux-Volvestre,Maison,62.0,3.0,sols,100.0,2023
170400.0,31310,Rieux-Volvestre,Maison,47.0,3.0,sols,70.0,2023
180000.0,31310,Rieux-Volvestre,Maison,90.0,4.0,sols,1237.0,2023
105000.0,31310,Rieux-Volvestre,Maison,78.0,4.0,sols,54.0,2023
49000.0,31310,Rieux-Volvestre,Maison,78.0,4.0,sols,160.0,2023
317320.0,31310,Rieux-Volvestre,Maison,201.0,5.0,sols,1290.0,2023
210300.0,31310,Rieux-Volvestre,Maison,88.0,4.0,sols,732.0,2023
170000.0,31310,Rieux-Volvestre,Maison,130.0,3.0,sols,164.0,2023
205000.0,31310,Rieux-Volvestre,Maison,150.0,6.0,sols,990.0,2023
148000.0,31310,Rieux-Volvestre,Maison,79.0,5.0,sols,45.0,2023
160000.0,31310,Rieux-Volvestre,Maison,134.0,4.0,sols,220.0,2023
197000.0,31310,Rieux-Volvestre,Maison,92.0,4.0,sols,965.0,2023
155000.0,31310,Rieux-Volvestre,Maison,98.0,2.0,sols,115.0,2023
130000.0,31310,Rieux-Volvestre,Maison,56.0,3.0,sols,439.0,2023
75000.0,31310,Rieux-Volvestre,Maison,90.0,3.0,sols,95.0,2023
200000.0,31310,Rieux-Volvestre,Maison,266.0,8.0,sols,360.0,2023
90000.0,31310,Rieux-Volvestre,Maison,266.0,8.0,sols,360.0,2023
230000.0,31220,Lescuns,Maison,254.0,5.0,sols,1700.0,2022
90000.0,31550,Aignes,Maison,36.0,1.0,sols,1758.0,2023
120000.0,31340,Villematier,Maison,145.0,6.0,sols,1036.0,2023
95969.0,31340,Villematier,Maison,118.0,4.0,jardins,744.0,2023
283000.0,31340,Villematier,Maison,90.0,5.0,None,0.0,2023
174300.0,31340,Villematier,Maison,56.0,3.0,sols,143.0,2023
230000.0,31340,Villematier,Maison,86.0,4.0,terres,2985.0,2023
425890.0,31340,Villematier,Maison,130.0,4.0,sols,1000.0,2023
296500.0,31340,Villematier,Maison,110.0,4.0,terres,1109.0,2023
290000.0,31340,Villematier,Maison,220.0,6.0,sols,326.0,2023
127500.0,31340,Villematier,Maison,135.0,4.0,terres,1309.0,2023
249000.0,31340,Villematier,Maison,104.0,4.0,sols,1000.0,2023
330000.0,31340,Villematier,Maison,150.0,5.0,sols,1000.0,2023
272283.0,31340,Villematier,Maison,105.0,4.0,terrains d'agrément,2451.0,2023
733400.0,31590,Gauré,Maison,185.0,4.0,prés,7338.0,2022
311185.0,31590,Gauré,Maison,111.0,4.0,sols,1610.0,2022
280600.0,31590,Gauré,Maison,94.0,4.0,sols,1500.0,2022
245000.0,31590,Gauré,Maison,95.0,3.0,sols,1000.0,2022
804300.0,31590,Gauré,Maison,420.0,9.0,terrains d'agrément,1410.0,2022
374000.0,31590,Gauré,Maison,99.0,4.0,terrains d'agrément,1207.0,2022
464400.0,31590,Gauré,Maison,156.0,5.0,terrains d'agrément,1230.0,2022
440000.0,31590,Gauré,Maison,150.0,4.0,None,0.0,2022
397740.0,31590,Gauré,Maison,100.0,4.0,sols,305.0,2022
235000.0,31490,Brax,Maison,80.0,4.0,sols,653.0,2022
637650.0,31490,Brax,Maison,187.0,6.0,terrains d'agrément,1716.0,2022
463000.0,31490,Brax,Appartement,19.0,1.0,sols,724.0,2022
393500.0,31490,Brax,Maison,109.0,5.0,sols,1134.0,2022
212400.0,31490,Brax,Maison,83.0,4.0,sols,86.0,2022
330000.0,31490,Brax,Maison,106.0,5.0,sols,268.0,2022
111030.0,31490,Brax,Appartement,50.0,2.0,sols,87.0,2022
321900.0,31490,Brax,Maison,95.0,4.0,sols,722.0,2022
269000.0,31490,Brax,Maison,91.0,4.0,sols,218.0,2022
455730.0,31490,Brax,Maison,123.0,4.0,sols,1172.0,2022
184000.0,31490,Brax,Maison,92.0,4.0,sols,86.0,2022
535225.0,31490,Brax,Maison,143.0,4.0,sols,1284.0,2022
391900.0,31490,Brax,Maison,133.0,4.0,None,0.0,2022
104000.0,31490,Brax,Appartement,41.0,2.0,None,0.0,2022
160000.0,31490,Brax,Appartement,68.0,3.0,None,0.0,2022
324300.0,31490,Brax,Maison,104.0,5.0,sols,353.0,2022
343000.0,31490,Brax,Maison,136.0,6.0,None,0.0,2022
595000.0,31490,Brax,Maison,140.0,4.0,terrains d'agrément,597.0,2022
230000.0,31490,Brax,Maison,88.0,4.0,sols,146.0,2022
417538.0,31490,Brax,Maison,114.0,4.0,sols,1257.0,2022
593990.0,31490,Brax,Maison,147.0,6.0,sols,1000.0,2022
593050.0,31490,Brax,Maison,100.0,4.0,sols,1450.0,2022
321760.0,31490,Brax,Maison,87.0,5.0,sols,1397.0,2022
145900.0,31490,Brax,Appartement,58.0,3.0,None,0.0,2022
148700.0,31490,Brax,Appartement,62.0,3.0,None,0.0,2022
754000.0,31490,Brax,Maison,186.0,5.0,terrains d'agrément,2500.0,2022
547179.0,31490,Brax,Maison,132.0,5.0,sols,1003.0,2022
350170.0,31490,Brax,Maison,93.0,4.0,sols,1000.0,2022
144300.0,31490,Brax,Appartement,58.0,3.0,None,0.0,2022
188000.0,31490,Brax,Appartement,65.0,3.0,None,0.0,2022
102500.0,31490,Brax,Appartement,41.0,1.0,None,0.0,2022
154800.0,31490,Brax,Appartement,63.0,3.0,None,0.0,2022
126500.0,31490,Brax,Appartement,42.0,2.0,None,0.0,2022
395450.0,31490,Brax,Maison,104.0,4.0,terrains d'agrément,1085.0,2022
725000.0,31490,Brax,Maison,273.0,7.0,sols,1500.0,2022
39012.0,31490,Brax,Appartement,30.0,1.0,None,0.0,2022
520500.0,31460,Toutens,Maison,141.0,5.0,sols,1000.0,2023
210000.0,31460,Toutens,Maison,136.0,5.0,sols,270.0,2023
289323.0,31460,Toutens,Maison,155.0,4.0,sols,579.0,2023
315000.0,31190,Esperce,Maison,120.0,4.0,terres,211.0,2022
170000.0,31190,Esperce,Maison,73.0,3.0,sols,32.0,2022
99000.0,31190,Esperce,Maison,94.0,4.0,sols,58.0,2022
270000.0,31190,Esperce,Maison,145.0,4.0,sols,1000.0,2022
124030.0,31160,Aspet,Maison,60.0,3.0,sols,38.0,2023
62500.0,31160,Aspet,Maison,55.0,4.0,sols,40.0,2023
90720.0,31160,Aspet,Maison,103.0,5.0,sols,888.0,2023
275000.0,31160,Aspet,Appartement,37.0,1.0,sols,305.0,2023
104405.0,31160,Aspet,Maison,68.0,4.0,sols,170.0,2023
162000.0,31160,Aspet,Maison,126.0,6.0,sols,80.0,2023
60000.0,31160,Aspet,Maison,55.0,3.0,sols,95.0,2023
90000.0,31160,Aspet,Maison,98.0,3.0,sols,270.0,2023
67810.0,31160,Aspet,Maison,28.0,2.0,prés,2224.0,2023
173150.0,31160,Aspet,Maison,101.0,6.0,sols,270.0,2023
230350.0,31160,Aspet,Maison,100.0,4.0,terrains d'agrément,626.0,2023
165000.0,31160,Aspet,Maison,95.0,4.0,sols,878.0,2023
63000.0,31160,Aspet,Maison,46.0,3.0,sols,60.0,2023
39000.0,31160,Aspet,Maison,100.0,5.0,sols,2347.0,2023
34000.0,31160,Aspet,Maison,104.0,5.0,sols,75.0,2023
7000.0,31160,Aspet,Maison,50.0,1.0,sols,175.0,2023
55000.0,31160,Aspet,Maison,72.0,3.0,sols,55.0,2023
45000.0,31160,Aspet,Maison,50.0,2.0,sols,155.0,2023
54000.0,31160,Aspet,Maison,90.0,3.0,sols,60.0,2023
87000.0,31480,Drudas,Maison,96.0,3.0,sols,110.0,2023
200000.0,31480,Drudas,Maison,66.0,3.0,sols,3247.0,2023
257550.0,31800,Larcan,Maison,100.0,5.0,sols,800.0,2022
